Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR12328581,2024-03-06 16:16:19,2024-03-08 22:55:29,24546,61018991,0,2485,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328581/ERR12328581.1,ERX11705385,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177464,SAMEA114757776,simple,1773,Mycobacterium tuberculosis,S2_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,62364D7C16E8AB415C3A9D5F6C6511CD,75E6B5E22459A7E0922C74C361BD4CA1
ERR12328560,2024-03-06 16:44:59,2024-03-09 02:54:58,21561,68277522,0,3166,57,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328560/ERR12328560.1,ERX11705364,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177485,SAMEA114757797,simple,1773,Mycobacterium tuberculosis,S30_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,CA2290E2E859D86B724EE774582CF624,F258BBEFEE35376BEB012CFEBA099807
ERR12328559,2024-03-06 04:58:34,2024-03-08 16:44:37,23851,66995035,0,2808,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328559/ERR12328559.1,ERX11705363,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177486,SAMEA114757798,simple,1773,Mycobacterium tuberculosis,S31_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,5D3C5C66C639C03641896517C4CD4BF4,683D254137F406A73FFF0E776B072B64
ERR12328558,2024-03-06 05:38:46,2024-03-08 22:55:21,68352,111846116,0,1636,96,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328558/ERR12328558.1,ERX11705362,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177487,SAMEA114757799,simple,1773,Mycobacterium tuberculosis,S32_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,66C94B06782142978446AB9A8DE6E604,D1601077FF020AF7CE1F1C017CEBCF32
ERR12328557,2024-03-06 05:08:48,2024-03-08 21:51:36,21816,62574044,0,2868,53,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328557/ERR12328557.1,ERX11705361,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177488,SAMEA114757800,simple,1773,Mycobacterium tuberculosis,S33_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,4127C7776B148ADA30239BC140402B40,1576A0BD51311F0DB8888C94D901C8A8
ERR12328556,2024-03-06 16:49:51,2024-03-09 03:55:35,33058,72131654,0,2181,61,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328556/ERR12328556.1,ERX11705360,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177489,SAMEA114757801,simple,1773,Mycobacterium tuberculosis,S34_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,059662363691EA8598287FF6519A5757,387D9DEF7D215EF691F3FF5F3E85DA62
ERR12328555,2024-03-06 16:44:59,2024-03-09 23:49:06,106101,96558000,0,910,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328555/ERR12328555.1,ERX11705359,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177490,SAMEA114757802,simple,1773,Mycobacterium tuberculosis,S35_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,9B13732C1E756E1B6A1192BE2C687088,C0790BDFA0B804E8998C1BC198386445
ERR12328554,2024-03-06 16:16:19,2024-03-09 02:54:41,12933,36678118,0,2836,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328554/ERR12328554.1,ERX11705358,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177491,SAMEA114757803,simple,1773,Mycobacterium tuberculosis,S36_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,C42583AAC4C4FFC577ECC541541EDEFA,CB61C60CFC2B74D9C184EF39EB2BC7C3
ERR12328553,2024-03-06 16:16:19,2024-03-09 02:54:36,93035,88640238,0,952,78,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328553/ERR12328553.1,ERX11705357,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177492,SAMEA114757804,simple,1773,Mycobacterium tuberculosis,S37_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,E4A4F106A1A3D8D1B440707528329D09,E0A2C388438C6D1A201AD0BC988965F0
ERR12328552,2024-03-06 05:08:48,2024-03-08 21:51:37,75760,101622714,0,1341,88,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328552/ERR12328552.1,ERX11705356,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177493,SAMEA114757805,simple,1773,Mycobacterium tuberculosis,S38_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,EA60DE9C605FA64020FF08D8114B4744,AB56A8005288DE47C81A7CD083DBCD87
ERR12328551,2024-03-06 16:44:59,2024-03-09 02:54:56,84376,103361392,0,1225,90,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328551/ERR12328551.1,ERX11705355,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177494,SAMEA114757806,simple,1773,Mycobacterium tuberculosis,S39_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,7F6C1D825E50223AF0BC7B525EEB58B9,71B02E9B0703E740171B24B3BBD1C3D1
ERR12328550,2024-03-06 04:58:34,2024-03-08 15:43:46,30034,77663499,0,2585,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328550/ERR12328550.1,ERX11705354,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177495,SAMEA114757807,simple,1773,Mycobacterium tuberculosis,S40_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,5C9C8179E66DCBA05B54E9999C940148,B86CF2F3843A75F194FF066B8DC05E9A
ERR12328549,2024-03-06 16:16:19,2024-03-08 22:55:34,24879,70100599,0,2817,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328549/ERR12328549.1,ERX11705353,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177496,SAMEA114757808,simple,1773,Mycobacterium tuberculosis,S41_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,6E361D502DD8C68E9D84DC01842FC375,8558CD5ED096D3AB452E38D15CCD09B6
ERR12328548,2024-03-06 04:58:34,2024-03-08 20:15:02,57719,75864033,0,1314,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328548/ERR12328548.1,ERX11705352,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177497,SAMEA114757809,simple,1773,Mycobacterium tuberculosis,S42_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,73E5D90999DFA6A4E839763E4111A4DE,D53D5A90AC96438EBAB6E2AEE60D6A39
ERR12328547,2024-03-06 05:38:46,2024-03-08 21:51:41,43894,129915578,0,2959,110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328547/ERR12328547.1,ERX11705351,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177498,SAMEA114757810,simple,1773,Mycobacterium tuberculosis,S43_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,9FB2B8EAF9CC3DB03517D7F735F0E9E7,8CC7E16868FEC78015037588088D5AD7
ERR12328546,2024-03-06 16:44:59,2024-03-09 02:55:02,42427,87424357,0,2060,74,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328546/ERR12328546.1,ERX11705350,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177499,SAMEA114757811,simple,1773,Mycobacterium tuberculosis,S44_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,B09E1F18F3102E67E1390D2501C1F586,6CD8E3A0825BC07F814D6F1F675C56BE
ERR12328545,2024-03-06 04:52:12,2024-03-08 14:02:28,17458,44553313,0,2552,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328545/ERR12328545.1,ERX11705349,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177500,SAMEA114757812,simple,1773,Mycobacterium tuberculosis,S45_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,878F4F3CEEA99DD3390D981CFD118E36,CD3DA52924B51F87CB4531E3106C5601
ERR12328544,2024-03-06 04:58:34,2024-03-08 21:51:32,37379,97031347,0,2595,82,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328544/ERR12328544.1,ERX11705348,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177501,SAMEA114757813,simple,1773,Mycobacterium tuberculosis,S46_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,2764778EAF9647C3FA4DC8D65A01F2A6,A144696D916258B8F43E79D2EBAF670C
ERR12328543,2024-03-06 04:58:34,2024-03-08 16:44:21,38624,100605640,0,2604,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328543/ERR12328543.1,ERX11705347,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177502,SAMEA114757814,simple,1773,Mycobacterium tuberculosis,S47_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,17C1ADD3C4D356D1274A829C74FD4BFD,6CE88C6A35BC91D62587315FCD4C9491
ERR12328542,2024-03-06 04:52:12,2024-03-08 14:02:29,45904,99753468,0,2173,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328542/ERR12328542.1,ERX11705346,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177503,SAMEA114757815,simple,1773,Mycobacterium tuberculosis,S48_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,48F6ABE8A840276B02A701D1BE9761B9,10711902941AF0B2DF0A6AF8C56151EE
ERR12328541,2024-03-06 16:49:51,2024-03-09 05:25:27,54759,62744897,0,1145,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328541/ERR12328541.1,ERX11705345,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177504,SAMEA114757816,simple,1773,Mycobacterium tuberculosis,S49_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,E5A1520E58C6605C2B6438CE381FC423,1CB093EB5AF93F410B0F9163CF28A1B7
ERR12328580,2024-03-06 04:58:34,2024-03-08 16:44:24,21854,44356458,0,2029,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328580/ERR12328580.1,ERX11705384,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177465,SAMEA114757777,simple,1773,Mycobacterium tuberculosis,S4_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,172F8BF99E23E35D9C324BAAEBFB06D3,9880501E9B57CD765A1BC5114AF0D342
ERR12328540,2024-03-06 16:44:59,2024-03-09 02:54:56,86519,94654426,0,1094,83,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328540/ERR12328540.1,ERX11705344,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177505,SAMEA114757817,simple,1773,Mycobacterium tuberculosis,S50_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,B6CE2C274D774158C86A417A302172CD,293C96A2EEA146BFE4D3677660D328A1
ERR12328539,2024-03-06 04:58:34,2024-03-08 17:44:24,10733,32856388,0,3061,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328539/ERR12328539.1,ERX11705343,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177506,SAMEA114757818,simple,1773,Mycobacterium tuberculosis,S52_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,2DF98AE2F5382264FE48F2A0020CF310,AA3B7B2B7B771875E576FE2A75DBC0FE
ERR12328538,2024-03-06 05:04:48,2024-03-08 21:51:35,11893,26895680,0,2261,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328538/ERR12328538.1,ERX11705342,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177507,SAMEA114757819,simple,1773,Mycobacterium tuberculosis,S53_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,D22A9F2827CBF48A5ABFC43A80B8EABB,7D8DF1EC666287040E9274538A88BB97
ERR12328537,2024-03-06 16:44:59,2024-03-09 02:54:56,33084,62666631,0,1894,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328537/ERR12328537.1,ERX11705341,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177508,SAMEA114757820,simple,1773,Mycobacterium tuberculosis,S54_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,C59C5A2B0AB9BF548195F7BD6EDFE382,BC90040C36E616A3DEF0CB4E206B6696
ERR12328536,2024-03-06 04:58:34,2024-03-08 17:44:26,41233,70131315,0,1700,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328536/ERR12328536.1,ERX11705340,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177509,SAMEA114757821,simple,1773,Mycobacterium tuberculosis,S55_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,10A621F262C1AEB46E2C30AF95E6341D,56015821B4C3D9A9A5B83B24B3B6283C
ERR12328535,2024-03-06 04:58:34,2024-03-08 16:45:27,57163,86417672,0,1511,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328535/ERR12328535.1,ERX11705339,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177510,SAMEA114757822,simple,1773,Mycobacterium tuberculosis,S56_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,7241D0BD6767EAAF1FB9B367AF9EEB52,429DCF749E2F38841DB9EC4D744C365E
ERR12328534,2024-03-06 04:58:34,2024-03-08 16:44:59,5304,16564944,0,3123,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328534/ERR12328534.1,ERX11705338,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177511,SAMEA114757823,simple,1773,Mycobacterium tuberculosis,S58_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,739B9642C0B9DDE917631A4491EA1C20,18FDFC6404F845E4A3B6FC52E7A051BC
ERR12328579,2024-03-06 04:58:34,2024-03-08 16:44:21,12349,27195723,0,2202,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328579/ERR12328579.1,ERX11705383,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177466,SAMEA114757778,simple,1773,Mycobacterium tuberculosis,S5_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,DBADF9D367EDB09FF80DD2E84B560142,C10F721D802229A0B597674A08F383D3
ERR12328533,2024-03-06 16:16:19,2024-03-09 02:54:45,59331,73567690,0,1239,64,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328533/ERR12328533.1,ERX11705337,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177512,SAMEA114757824,simple,1773,Mycobacterium tuberculosis,S60_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,AE505BE88132913F42CF1C0E970EF2F2,4148C471D5581E35E89488F5C36E2B3F
ERR12328532,2024-03-06 16:49:51,2024-03-09 03:55:36,114773,128095615,0,1116,112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328532/ERR12328532.1,ERX11705336,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177513,SAMEA114757825,simple,1773,Mycobacterium tuberculosis,S62_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,CDCAB1562A859328FE77DDFBAFF6DF6D,8E82829CB45761AFD9AF500064FC3D02
ERR12328531,2024-03-06 04:58:34,2024-03-08 21:51:32,25911,64801003,0,2500,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328531/ERR12328531.1,ERX11705335,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177514,SAMEA114757826,simple,1773,Mycobacterium tuberculosis,S63_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,82513016C4F240835A2039D619A95477,C80628EC0F4BF763059632C5BF6CA9B2
ERR12328530,2024-03-06 16:16:19,2024-03-09 02:54:36,25722,40544521,0,1576,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328530/ERR12328530.1,ERX11705334,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177515,SAMEA114757827,simple,1773,Mycobacterium tuberculosis,S64_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,54DE8B242517A8797C1E9B7EC78BCAC8,ECD33AC80636D36F4BF82A1D21AA854D
ERR12328529,2024-03-06 04:58:34,2024-03-08 19:16:14,21047,30039308,0,1427,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328529/ERR12328529.1,ERX11705333,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177516,SAMEA114757828,simple,1773,Mycobacterium tuberculosis,S66_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,751ECD9ADC06E88EF5622DA3F539797E,6B47B7BBE7741A447A26B7790B41072F
ERR12328528,2024-03-06 04:58:34,2024-03-08 17:44:25,54327,98038241,0,1804,84,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328528/ERR12328528.1,ERX11705332,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177517,SAMEA114757829,simple,1773,Mycobacterium tuberculosis,S67_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,95D363E7FE6EFE1E3B8FBF35D8949EF5,0E281BFC08F576E26437996487897EEC
ERR12328527,2024-03-06 16:16:19,2024-03-08 22:55:29,130878,108358439,0,827,97,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328527/ERR12328527.1,ERX11705331,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177518,SAMEA114757830,simple,1773,Mycobacterium tuberculosis,S68_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,390D4CDF31EBC93BBB887316FC1287FC,DAD62F8EF9BA7BD0742068A89660C769
ERR12328526,2024-03-06 16:16:19,2024-03-08 22:55:28,123676,92062733,0,744,83,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328526/ERR12328526.1,ERX11705330,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177519,SAMEA114757831,simple,1773,Mycobacterium tuberculosis,S69_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,C41E363AABF3261ACBC9BB96A3E057AD,A47AC9FC92C18959016BF2C9CDF1B02C
ERR12328525,2024-03-06 04:58:34,2024-03-08 21:51:33,39854,57305833,0,1437,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328525/ERR12328525.1,ERX11705329,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177520,SAMEA114757832,simple,1773,Mycobacterium tuberculosis,S70_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,DD3886EB02D42CE17047F6B28686FB6D,91DFF67E6182E264706724881864C1FF
ERR12328524,2024-03-06 16:16:19,2024-03-08 22:55:41,48210,78962761,0,1637,68,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/ERR012/12328/ERR12328524/ERR12328524.1,ERX11705328,10.4 kit 12,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP155552,PRJEB70626,,1084433,ERS17177521,SAMEA114757833,simple,1773,Mycobacterium tuberculosis,S71_ONT,,,,,,,no,,,,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERA27531788,,public,E81EB05BF8A3400668EDB841F82D084E,54538F7864B22497A320BBB9F32E0236
